Gene,Accession,t_stat,p_value,q_value,mean_diff,cohen_d,abs_t
AFFX-BioB-M_st (endogenous control),AFFX-BioB-M_st,-0.6243834575551487,0.5391374987134887,0.7542211986515819,-36.02693602693603,-0.21210105213374797,0.6243834575551487
PTHLH gene (parathyroid hormone-like protein A) extracted from Human parathyroid hormone-like protein (PLP) gene,M24351_cds2_at,-0.6241912318859922,0.5393417497609438,0.754358904070192,-17.53872053872054,-0.21313306475719224,0.6241912318859922
EIF4C Eukaryotic translation initiation factor 4C (eIF-4C),L18960_at,-0.6210350121942275,0.5397219552004404,0.7547426085963005,-81.35690235690231,-0.1891167919022598,0.6210350121942275
PUTATIVE MUCIN CORE PROTEIN PRECURSOR 24,D14043_at,0.6202181871961668,0.5400405796882477,0.7550365866038128,225.4074074074074,0.18568521260452697,0.6202181871961668
Na+;K+ -ATPase catalytic subunit alpha-III isoform gene,M37457_s_at,0.6267612271183981,0.5401440021993892,0.7550365866038128,93.27946127946132,0.2498423754157572,0.6267612271183981
Fibrinogen; A Alpha Polypeptide; Alt. Splice 3; E,HG2730-HT2828_s_at,0.6213834023059295,0.5402633482405537,0.7550553635771236,19.225589225589225,0.20006881365841317,0.6213834023059295
PDGF receptor beta-like tumor suppressor (PRLTS),D37965_at,-0.6203140835361928,0.5406127422343383,0.7552475483810696,-8.191919191919192,-0.19497630001828858,0.6203140835361928
Neutral amino acid transporter B mRNA,U53347_at,-0.6247044682533521,0.5405100225904518,0.7552475483810696,-68.50841750841744,-0.2344430392306674,0.6247044682533521
GB DEF = Parathyroid hormone-related protein (PTHrP) mRNA; 5' flank; clone pBRF52,M26958_s_at,0.6253077056090902,0.5409017654139794,0.755482522688926,10.420875420875419,0.246545640748968,0.6253077056090902
PLAT Plasminogen activator; tissue type (t-PA),K03021_at,0.6225853522550272,0.5409928851629916,0.755482522688926,33.572390572390574,0.22108778045449903,0.6225853522550272
Myosin heavy chain 12,Y07759_at,-0.6215253001266237,0.5412355794032404,0.7556734127625736,-14.0,-0.21462958929549827,0.6215253001266237
GB DEF = Nucleoporin nup 36 mRNA,U43279_at,-0.623914365818085,0.5415863538798192,0.7557136881423057,-11.545454545454547,-0.24276391345576298,0.623914365818085
CDC2 Cell division cycle 2; G1 to S and G2 to M,X05360_at,0.6184178370179022,0.5415366177161822,0.7557136881423057,15.535353535353536,0.19002806345685813,0.6184178370179022
Oncogene Ret/Ptc; Fusion Activated,HG4679-HT5104_at,0.6166634289446097,0.5415201148296674,0.7557136881423057,9.636363636363637,0.16890993883527344,0.6166634289446097
mRNA; clone RES4-24A; exon 1; 2; 3; 4,AB000464_at,0.6178271158860952,0.5416884480862929,0.7557136881423057,80.47138047138048,0.18641781624191314,0.6178271158860952
Phosphodiesterase A' subunit (PDE6C) mRNA,U31973_s_at,0.6241561275701837,0.541818232091013,0.7557468551314481,8.81144781144781,0.2489656709098759,0.6241561275701837
MATRILYSIN PRECURSOR,L22524_s_at,-0.6223958225316221,0.5423604618305047,0.7562954840803833,-9.609427609427613,-0.23912227502403724,0.6223958225316221
Omega Light Chain; Immunoglobulin Lambda Light Chain Related,HG4662-HT5075_at,0.6260078251624487,0.5424237354612147,0.7562954840803833,78.44781144781145,0.28173884075682476,0.6260078251624487
M1S1 gene extracted from Human gastrointestinal tumor-associated antigen GA733-1 protein gene; clone 05516,J04152_rna1_s_at,-0.6279948208498298,0.5430300840005582,0.7564012248612699,-23.01010101010101,-0.3265355574357061,0.6279948208498298
Zinc Finger Protein Kup (Gb:X16576),HG2573-HT2669_at,-0.6174564724919568,0.5428429994315264,0.7564012248612699,-15.750841750841744,-0.19931195021920975,0.6174564724919568
PTB Ribosomal protein L26,D86963_at,-0.6222763087405833,0.5426704209478738,0.7564012248612699,-45.232323232323324,-0.24266880572286195,0.6222763087405833
Glycogen synthase [human; liver; mRNA; 2912 nt],S70004_at,-0.6217385178684798,0.542953183744956,0.7564012248612699,-14.905723905723907,-0.2414984570108104,0.6217385178684798
DMA gene extracted from H.sapiens DMA; DMB; HLA-Z1; IPP2; LMP2; TAP1; LMP7; TAP2; DOB; DQB2 and RING8; 9; 13 and 14 genes,X87344_cds10_at,-0.6251186069215626,0.5429117258893825,0.7564012248612699,-47.56228956228955,-0.27979748428555873,0.6251186069215626
Mg81,HG909-HT909_at,-0.6235684212190472,0.5433526229137229,0.7567026467575562,-45.23569023569024,-0.26866325741188946,0.6235684212190472
HEAT SHOCK 70 KD PROTEIN 1,U03877_at,0.6153297584628847,0.5442538277659269,0.7578096754186119,13.925925925925924,0.19905475741260087,0.6153297584628847
SERINE/THREONINE PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT; BETA ISOFORM,M29550_at,0.6129647770690742,0.5444299598562641,0.7579068900244692,16.996632996632997,0.17817320519973226,0.6129647770690742
GB DEF = mRNA clone with similarity to L-glycerol-3-phosphate:NAD oxidoreductase and albumin gene sequences,U22961_s_at,-0.622765496717028,0.5446059582537203,0.7580038805917164,-20.595959595959584,-0.2827218774299766,0.622765496717028
ATP2B4 ATPase; Ca++ transporting; plasma membrane 4,M83363_at,0.6156887916739219,0.5454475050558186,0.7583776494064217,20.51851851851852,0.21874514934737854,0.6156887916739219
KHK Ketohexokinase (fructokinase),X78678_at,0.614031530272192,0.5453287229011454,0.7583776494064217,27.444444444444457,0.20180758956984654,0.614031530272192
GRM4 Glutamate receptor; metabotropic 4,X80818_at,-0.619634918148567,0.5455439873071939,0.7583776494064217,-203.5151515151515,-0.2611942992145841,0.619634918148567
KIAA0251 gene; partial cds,D87438_at,0.6128345661760518,0.5453790756407036,0.7583776494064217,55.49831649831651,0.1913514669000749,0.6128345661760518
HHR23A protein,D21235_at,0.6118351029527984,0.5454113924978917,0.7583776494064217,59.05723905723903,0.18185834808935925,0.6118351029527984
ANX11 Annexin XI (56kD autoantigen),L19605_at,0.6108907882133567,0.5454623358743754,0.7583776494064217,353.4040404040404,0.14742722102963823,0.6108907882133567
Collagen; Type Ii; Alpha 1,HG1227-HT1227_s_at,0.617745780990196,0.5456191560956006,0.7583776494064217,25.279461279461287,0.24154948400295734,0.617745780990196
ITGA5 Integrin; alpha 5 (fibronectin receptor; alpha polypeptide),X06256_at,-0.6215752793388187,0.545890252791065,0.7585024361255458,-69.00673400673402,-0.2934266704441385,0.6215752793388187
Ribosomal Protein L18a Homolog,HG4390-HT4660_at,-0.615416412412457,0.5460281248697294,0.7585024361255458,-27.949494949494962,-0.22437457429723354,0.615416412412457
RPS26 Ribosomal protein S26,U69140_s_at,0.609930817901703,0.5459974268740129,0.7585024361255458,25.84848484848486,0.16908187438225208,0.609930817901703
Gamma subunit of sodium potassium ATPase,X86400_at,0.617632112200879,0.5462908978017995,0.7585723377760613,10.45117845117845,0.2511607996726959,0.617632112200879
GB DEF = Galectin-4,AB006781_s_at,-0.6157967569919042,0.5462912585414923,0.7585723377760613,-18.535353535353536,-0.23193083045577706,0.6157967569919042
Leucine-rich primary response protein 1,X97249_at,0.614224006425226,0.5464797295975535,0.7586862691920075,28.326599326599364,0.21942027610938436,0.614224006425226
Defensin 6 (HD-6) gene,U33317_rna1_at,-0.6204977244148415,0.5466657180631667,0.7587967102944538,-22.774410774410782,-0.2949380290042178,0.6204977244148415
Nuclear receptor,X89894_at,-0.6126222491819551,0.5470585986366802,0.7591942280866056,-16.95959595959596,-0.21248230729521325,0.6126222491819551
Nedd-4-like ubiquitin-protein ligase WWP2 mRNA,U96114_at,-0.6101993722530149,0.5484194998669071,0.7603600212841473,-20.404040404040416,-0.2087442524184411,0.6101993722530149
CCNA Cyclin A,X51688_at,0.6106587923485673,0.5484319300663607,0.7603600212841473,37.01346801346802,0.21318108071761308,0.6106587923485673
CHDR Chlordecone reductase,S68287_at,0.6119859103356017,0.5482410638796713,0.7603600212841473,10.319865319865329,0.22306495664215248,0.6119859103356017
Cystatin B gene,U46692_rna1_at,-0.6153753135318213,0.548237897084453,0.7603600212841473,-254.50841750841755,-0.25878731568902646,0.6153753135318213
Protein phosphatase 2A beta subunit mRNA,M64930_at,0.6136326997562817,0.5483046206390749,0.7603600212841473,15.703703703703702,0.24055416337545527,0.6136326997562817
A-kinase anchor protein (AKAP100) mRNA,U17195_at,0.615055618237711,0.5490712999168255,0.7609330388681272,20.074074074074076,0.27022069261030635,0.615055618237711
AQP4 Aquaporin 4,D63412_at,-0.6123698965390899,0.5493629808111228,0.7609330388681272,-10.824915824915827,-0.24395215624565253,0.6123698965390899
Ribosomal Protein L10,HG4542-HT4947_at,-0.6081896534486168,0.5490502224530245,0.7609330388681272,-429.34680134680275,-0.19882453465272798,0.6081896534486168
Heat shock protein hsp40 homolog mRNA,U40992_at,-0.6089935021711281,0.5492079627668558,0.7609330388681272,-21.12121212121212,-0.20839842341784212,0.6089935021711281
AFFX-HUMGAPDH/M33197_M_at (endogenous control),AFFX-HUMGAPDH/M33197_M_at,-0.6052031256454979,0.5493789242606608,0.7609330388681272,-790.6767676767686,-0.17362430983165358,0.6052031256454979
GNAI1 Guanine nucleotide binding protein (G protein); alpha inhibiting activity polypeptide 1,M17219_at,0.6105479490374345,0.5498663552394709,0.7611293545585955,30.171717171717177,0.23275621387409867,0.6105479490374345
HFL1 H factor (complement)-like 1,X64877_at,-0.6064582118172533,0.5507822740033383,0.7611293545585955,-16.393939393939405,-0.20650135030708985,0.6064582118172533
Phosphoethanolamine cytidylyltransferase,D84307_at,-0.6072754556928467,0.5504732993415399,0.7611293545585955,-33.13468013468014,-0.20984388217766797,0.6072754556928467
60S RIBOSOMAL PROTEIN L23,X53777_at,0.6067341031815947,0.5501964486018356,0.7611293545585955,663.0841750841755,0.2010449370893784,0.6067341031815947
Alpha(1;2)fucosyltransferase,U17894_at,-0.6103658195268036,0.5501433266338518,0.7611293545585955,-80.77104377104365,-0.2351119855032589,0.6103658195268036
Phosphatidylinositol (4;5) bisphosphate 5-phosphatase homolog mRNA; partial cds,U45974_at,0.6032804854666515,0.5502424681455818,0.7611293545585955,45.979797979798036,0.16406256942002084,0.6032804854666515
NBK apoptotic inducer protein,X89986_s_at,0.6057661308980061,0.5507122503495707,0.7611293545585955,23.575757575757574,0.1991470509085771,0.6057661308980061
Potassium Channel (Gb:L02752),HG831-HT831_at,-0.6125555982506463,0.5500322878825009,0.7611293545585955,-20.235690235690242,-0.2573181741982557,0.6125555982506463
Clone 23826 mRNA sequence,U79248_at,0.6061405707029635,0.5505563327621394,0.7611293545585955,12.18855218855219,0.20047797490917948,0.6061405707029635
Sop2p-like protein,Y08999_at,-0.6121580646838809,0.5503769855827483,0.7611293545585955,-60.6127946127946,-0.25873384394154,0.6121580646838809
GB DEF = Mast cell chymase gene,M64269_s_at,-0.6062859599318619,0.5508018431992978,0.7611293545585955,-20.1952861952862,-0.20517492585123728,0.6062859599318619
GB DEF = Endogenous retrovirus clone P1.8 polymerase mRNA; partial cds,U87593_f_at,0.6083333042501875,0.5501440898911881,0.7611293545585955,14.508417508417509,0.21518321594065057,0.6083333042501875
Pol from  Human endogenous retrovirus HERV-K10./ntype=DNA /annot=CDS,M14123_xpt1_at,0.607866278437741,0.5509809924405192,0.7612293595171438,9.414141414141413,0.22258630236621527,0.607866278437741
THPO Thrombopoietin (myeloproliferative leukemia virus oncogene ligand; megakaryocyte growth and development factor),U70136_at,-0.6088213802171788,0.5514663687250174,0.7612826350806671,-11.434343434343432,-0.23957779805147214,0.6088213802171788
Collagen; Type Viii; Alpha 1,HG2614-HT2710_at,-0.6124263741421617,0.5511551645698275,0.7612826350806671,-35.00673400673401,-0.27695097869369883,0.6124263741421617
Histone H1.1,HG644-HT644_at,0.6062602052339815,0.5514401184281541,0.7612826350806671,37.13804713804711,0.21373717509671797,0.6062602052339815
EB1 mRNA,U24166_at,0.6027219940733901,0.5515534871919828,0.7612826350806671,104.12794612794596,0.18190525505323527,0.6027219940733901
Acidic 82 kDa protein mRNA,U15552_at,-0.6064005732585424,0.551233593708822,0.7612826350806671,-71.90909090909088,-0.21218330674060398,0.6064005732585424
GB DEF = Dopamine D1A receptor gene; complete exon 1; and exon 2; 5' end,M85247_at,-0.6090517913727952,0.5518138023423836,0.7614945019161543,-36.228956228956235,-0.2477314537962286,0.6090517913727952
GAP43 Growth associated protein 43,M25667_at,-0.6037872703058916,0.5519824718816024,0.7615798416961378,-34.65993265993268,-0.19819809312144934,0.6037872703058916
SRI Sorcin,M32886_at,0.5995099889448144,0.5527922173268277,0.761667601252751,28.740740740740762,0.14689619454699268,0.5995099889448144
CREB gene; exon Y,X68994_at,0.599253445830888,0.5529773018960722,0.761667601252751,17.589225589225606,0.1653034298071628,0.599253445830888
Pyruvate dehydrogenase kinase isoenzyme 3 (PDK3) mRNA,L42452_at,-0.5990632890452032,0.553007645403877,0.761667601252751,-14.006734006734007,-0.16255402111912312,0.5990632890452032
HGF Hepatocyte growth factor (hepapoietin A; scatter factor),M73239_s_at,-0.6023793946989265,0.5527942092612752,0.761667601252751,-8.101010101010102,-0.19624858037849302,0.6023793946989265
Splicing factor SRp40-1 (SRp40) mRNA,U30827_s_at,0.5996324535153346,0.5525106461863263,0.761667601252751,178.22222222222217,0.15640990441730437,0.5996324535153346
HOXA4 Homeo box A4,M74297_at,-0.6025933912714201,0.5523118588797153,0.761667601252751,-21.878787878787882,-0.1915888581363397,0.6025933912714201
ZINC FINGER PROTEIN PLZF,Z19002_at,0.5997327856107932,0.5527189105923032,0.761667601252751,171.6902356902357,0.14570571183364625,0.5997327856107932
Bone morphogenetic protein receptor type I ALK-6 mRNA,U89326_at,-0.602237670297786,0.5521874829196048,0.761667601252751,-13.468013468013453,-0.1864228177268296,0.602237670297786
DNA for GPI-anchored molecule-like protein,AB000381_s_at,-0.6063559510244036,0.5523918073119567,0.761667601252751,-12.026936026936028,-0.22834643291016576,0.6063559510244036
MYH7 Myosin; heavy polypeptide 7; cardiac muscle; beta,M21665_s_at,-0.6043614357125147,0.5532352133864216,0.7618338489920417,-27.404040404040405,-0.22099587370943538,0.6043614357125147
SUR Sulfonylurea receptor (hyperinsulinemia),U63455_at,-0.6057825917089581,0.5537798650697934,0.7623596658838827,-42.51515151515153,-0.2440028542504598,0.6057825917089581
GB DEF = BMP-5=bone morphogenic protein-5 {promoter} [human; Genomic; 1116 nt],S81957_at,0.5993744862776033,0.5538990109452309,0.7623596658838827,20.494949494949495,0.18310076764116798,0.5993744862776033
2A8.2 gene (unknown protein CIT987SK_2A8_1) extracted from Human chromosome 8 BAC clone CIT987SK-2A8 complete sequence,U96629_rna1_at,0.6047116434276245,0.5539378691651722,0.7623596658838827,55.61952861952862,0.23502453088306066,0.6047116434276245
LHCGR Luteinizing hormone/choriogonadotropin receptor,M73746_s_at,-0.5988756804167371,0.5547384705554828,0.7632079343080108,-7.855218855218858,-0.19026445691653723,0.5988756804167371
(clone CTG-B43a) mRNA sequence,L10378_at,0.599189255087012,0.5547683427667431,0.7632079343080108,46.88215488215485,0.19363080105856428,0.599189255087012
GB DEF = Met-ase gene; exon 1,L36922_at,-0.6010901251947186,0.5561975055098303,0.7650264358054369,-60.39393939393938,-0.23222073537640886,0.6010901251947186
Myc-associated zinc-finger protein of human islet,D85131_s_at,0.5944879056435484,0.5564318290613937,0.7652011013461951,81.72053872053874,0.17055917770365894,0.5944879056435484
COL2A1 Collagen; type II; alpha 1 (primary osteoarthritis; spondyloepiphyseal dysplasia; congenital),X06268_at,-0.6020058403290923,0.5566650450294739,0.7653741766663683,-15.02020202020202,-0.24990938916717084,0.6020058403290923
SP4 Sp4 transcription factor,X68561_at,0.5972038131129217,0.5569276880535596,0.7655876375113434,23.424242424242436,0.2047426002689377,0.5972038131129217
NRGN gene; exons 2;3 & 4 (joined CDS),X99076_rna1_at,-0.6006966037295606,0.5576362615938522,0.7657616066779442,-224.5454545454545,-0.25152019538067616,0.6006966037295606
GB DEF = DNA for endogenous retroviral like element,X89211_at,0.5945244180999654,0.5576857977208638,0.7657616066779442,15.447811447811432,0.19010943929578705,0.5945244180999654
Thrombospondin 2 (Gb:L07803),HG896-HT896_at,0.5971198799292967,0.5578061472125915,0.7657616066779442,23.781144781144775,0.21623973788519907,0.5971198799292967
AFFX-M27830_M_at (endogenous control),AFFX-M27830_M_at,0.5931548022030032,0.5574797194571591,0.7657616066779442,436.94612794612794,0.173137690147999,0.5931548022030032
OXT Oxytocin,M11186_at,-0.6022828422282566,0.5577391168561094,0.7657616066779442,-57.21212121212121,-0.2736621022332285,0.6022828422282566
GB DEF = NADP dependent leukotriene b4 12-hydroxydehydrogenase; partial cds,D49387_at,0.59992995785707,0.5577195374410946,0.7657616066779442,20.710437710437716,0.2441066842637959,0.59992995785707
Bile acid CoA: Amino acid N-acyltransferase mRNA,L34081_at,0.5941245075433941,0.5576402990489446,0.7657616066779442,4.851851851851852,0.18564563853624733,0.5941245075433941
CYP2C9 Cytochrome P450; subfamily IIC (mephenytoin 4-hydroxylase); polypeptide 9,M61855_at,-0.5987181558490029,0.5580336868618938,0.7659264831802928,-24.717171717171738,-0.23591012767443587,0.5987181558490029
PL6 protein (PL6) mRNA,U09584_at,-0.5998533473699161,0.5582552150006904,0.7660830467256827,-29.42760942760944,-0.25245270772018674,0.5998533473699161
GB DEF = SYT-SSX; synovial sarcoma translocation junction,X79200_s_at,0.5923528799819507,0.5586118190843445,0.7661550080833236,5.754208754208754,0.18227082840683562,0.5923528799819507
Ribosomal Protein L26,HG384-HT384_at,-0.5927372660653871,0.558630064808124,0.7661550080833236,-400.42760942760833,-0.18628736493116757,0.5927372660653871
AFFX-CreX-3_at (endogenous control),AFFX-CreX-3_at,-0.5999307937904942,0.5584753983049899,0.7661550080833236,-21.54882154882155,-0.25737359131237014,0.5999307937904942
GALC Galactocerebrosidase,L23116_at,0.5940657002174201,0.5591718717184937,0.7667505815505178,28.121212121212125,0.20625623438788218,0.5940657002174201
GB DEF = Expressed pseudo TCTA mRNA at t(1;3) translocation site,L41143_at,-0.5964338594732843,0.5595106418720281,0.7668266303807838,-87.58249158249157,-0.2348643305968094,0.5964338594732843
GB DEF = Myelomonocytic specific protein (MNDA) gene; 5' flanking sequence and complete exon 1,U30245_at,0.5960789543845167,0.5595500254230379,0.7668266303807838,6.043771043771045,0.23170622174658798,0.5960789543845167
GB DEF = CD110 protein,Y10506_at,0.5922458021999086,0.5595309358932294,0.7668266303807838,11.602693602693602,0.1941466456010336,0.5922458021999086
Camp-Responsive Element Modulator; Alt. Splice 1,HG2075-HT2137_s_at,-0.5944032029183002,0.5596754143613205,0.7668510530428319,-10.114478114478118,-0.21659345782705444,0.5944032029183002
DAO D-amino-acid oxidase,X13227_at,-0.5956301719152265,0.5600759698026485,0.7672524190474791,-33.579124579124596,-0.23521629312931194,0.5956301719152265
LAMB1 Laminin B1 chain,M61916_at,-0.5915664793772702,0.5605879984562288,0.7678063095090211,-6.124579124579125,-0.20229558014668034,0.5915664793772702
RPS21 Ribosomal protein S21,L04483_s_at,-0.590201599519663,0.560907289487516,0.7679153236640339,-491.73400673400465,-0.19389326856607325,0.590201599519663
GB DEF = Transformation-sensitive protein; 3'UTR,AJ001487_at,0.5954762412010026,0.5609907428310126,0.7679153236640339,51.34006734006732,0.24877538355425666,0.5954762412010026
ITGB1 Integrin; beta 1 (fibronectin receptor; beta polypeptide; antigen CD29 includes MDF2; MSK12),X07979_at,0.5887001467487145,0.5609864364371078,0.7679153236640339,150.21212121212125,0.18059575046692333,0.5887001467487145
DBT Dihydrolipoamide branched chain transacylase (E2 component of branched chain keto acid dehydrogenase complex),X66785_at,0.5905389407722907,0.5616735765413114,0.7684073934298618,84.01683501683488,0.20763259277888557,0.5905389407722907
Latent Membrane Protein Lmp1,HG742-HT742_at,0.5883495283859199,0.5615781011866662,0.7684073934298618,31.003367003367003,0.18565336894883405,0.5883495283859199
SA mRNA,X80062_at,-0.5943308904041477,0.5616370732145513,0.7684073934298618,-26.02356902356903,-0.24658435559031242,0.5943308904041477
ANK1 Ankyrin 1; erythrocytic,X16609_s_at,-0.5891237177567143,0.5621729655746963,0.7688834709186658,-20.582491582491585,-0.20116500813842264,0.5891237177567143
KIAA0090 gene; partial cds,D42044_at,0.5882809770804349,0.5622372750594761,0.7688834709186658,15.461279461279467,0.19414041239543886,0.5882809770804349
KIAA0384 gene,AB002382_at,-0.5920735042219802,0.56284219063643,0.7695630949457442,-60.1649831649832,-0.24113771070140785,0.5920735042219802
Peropsin (Rrh) mRNA,AF012270_at,-0.5873555902403899,0.5635144157722752,0.7698985943884866,-23.070707070707073,-0.20300862621235571,0.5873555902403899
Cdc2-related protein kinase (CHED) mRNA,M80629_at,-0.586739418263775,0.5637499375593482,0.7698985943884866,-39.24242424242419,-0.2004421758492844,0.586739418263775
CYP51 Cytochrome P450; 51 (lanosterol 14-alpha-demethylase),U23942_at,0.5838860150707708,0.5635583203233255,0.7698985943884866,14.218855218855225,0.16938127871671016,0.5838860150707708
COL1A2 Collagen; type I; alpha-2,V00503_at,-0.58673230846712,0.5638435350402986,0.7698985943884866,-5.626262626262623,-0.20166699968534113,0.58673230846712
GB DEF = Dopamine D2 receptor; mRNA,M30625_s_at,-0.5890563724063856,0.5635248160450134,0.7698985943884866,-31.95286195286195,-0.21969779817276355,0.5890563724063856
GB DEF = Kynurenine 3-monooxygenase,Y13153_at,-0.5878898458853777,0.5635448826111249,0.7698985943884866,-12.818181818181813,-0.20852786751938585,0.5878898458853777
(genomic clones lambda-[SK2-T2; HS578T]; cDNA clones RS-[3;4; 6]) c-Ha-ras1 proto-oncogene; complete coding sequence,V00574_s_at,-0.5842345873542256,0.5637213296522885,0.7698985943884866,-32.14478114478115,-0.17590110082430638,0.5842345873542256
CYP3A3 Cytochrome P450 IIIA3 (nifedipine oxidase chain 3),D00003_s_at,0.5850737398905266,0.5654542131778189,0.7702412591862605,15.42424242424243,0.20832007631986904,0.5850737398905266
HLA CLASS II HISTOCOMPATIBILITY ANTIGEN; DQ(W1.1) BETA CHAIN PRECURSOR,X03068_f_at,-0.581959905751831,0.5651593774579131,0.7702412591862605,-349.4040404040402,-0.1741012417891266,0.581959905751831
TGFB2 Transforming growth factor; beta 2,Y00083_s_at,0.5836701624470391,0.5653197762550982,0.7702412591862605,8.016835016835017,0.19313662816229457,0.5836701624470391
Beta-sarcoglycan A3b mRNA,U31116_at,-0.5835863423469112,0.5649260560550226,0.7702412591862605,-8.707070707070708,-0.18690662038327166,0.5835863423469112
GB DEF = Histone H4 (H4) gene,M60749_at,0.584117422530519,0.5655517867905959,0.7702412591862605,11.063973063973066,0.20054582261877552,0.584117422530519
IFNG gene extracted from Human immune interferon (IFN-gamma) gene,V00536_rna1_at,-0.5912754352311941,0.5643858067185221,0.7702412591862605,-13.494949494949488,-0.25917921317078924,0.5912754352311941
MYOD1 Myogenic factor 3,X56677_at,0.5893266463019821,0.5645178513982909,0.7702412591862605,24.898989898989896,0.23807462214124214,0.5893266463019821
ELK4 SRF accessory protein 1B (SAP-1),M85164_at,-0.5842870535973778,0.5656963956824099,0.7702412591862605,-20.272727272727252,-0.2041654140865168,0.5842870535973778
ACVR2 Activin A receptor; type II,M93415_at,-0.5920545695416827,0.5657151400055072,0.7702412591862605,-26.006734006734014,-0.30075312777523966,0.5920545695416827
MSH3 MutS (E. coli) homolog 3,J04810_s_at,0.5904746515554306,0.5645823645032992,0.7702412591862605,15.680134680134682,0.25273314338937125,0.5904746515554306
RRM2 Ribonucleotide reductase M2 polypeptide,X59618_at,-0.5896628724603853,0.5652357217225372,0.7702412591862605,-39.88215488215489,-0.2546962169865967,0.5896628724603853
Cytokine inducible nuclear protein,X83703_at,0.586659761313391,0.5644995412981733,0.7702412591862605,10.515151515151516,0.21014940144109498,0.586659761313391
GNAI1 Alternative guanine nucleotide-binding regulatory protein (G) alpha-inhibitory-subunit,M27543_at,0.5876300420744068,0.5651573576948259,0.7702412591862605,9.764309764309772,0.2298012259313006,0.5876300420744068
AQP1 Aquaporin 1 (channel-forming integral protein; 28kD),M77829_s_at,-0.5863263949824372,0.565639721455782,0.7702412591862605,-68.51515151515156,-0.22353568173146146,0.5863263949824372
BMK1 alpha kinase mRNA,U29725_at,-0.5896772659097633,0.565210280042169,0.7702412591862605,-44.20202020202021,-0.2544023019364953,0.5896772659097633
V7 mRNA for leukocyte surface protein,Z33642_at,-0.584862448613021,0.5668267171097443,0.7710935314683025,-21.040404040404034,-0.2264569063608635,0.584862448613021
Heterogeneous ribonucleoprotein A0 mRNA,U23803_at,0.5790033634918081,0.566667032738452,0.7710935314683025,77.02356902356905,0.16541380362660746,0.5790033634918081
Protein associated with tumorigenic conversion (CATR1.3) mRNA,U25433_at,-0.5822035685908182,0.5675381697728402,0.7710935314683025,-18.973063973063972,-0.21003124885040625,0.5822035685908182
Tyrosine Kinase Fer,HG1761-HT1778_s_at,-0.5842161937780941,0.5673594455238962,0.7710935314683025,-19.925925925925924,-0.22790484331491292,0.5842161937780941
Transporter protein (g17) mRNA,U49082_at,-0.5840713929313048,0.5669079750726141,0.7710935314683025,-39.96296296296293,-0.21947560959731777,0.5840713929313048
KIAA0174 gene,D79996_at,-0.5775270687715985,0.5676699595198269,0.7710935314683025,-84.42760942760935,-0.16534225726298232,0.5775270687715985
GB DEF = Rer1 protein,AJ001421_at,-0.5822384446569236,0.5677893655798831,0.7710935314683025,-92.28619528619527,-0.2140019344014791,0.5822384446569236
FMR2 Fragile X mental retardation 2,L76569_at,0.5854454871311092,0.5677375289523456,0.7710935314683025,12.986531986531986,0.24830728220235396,0.5854454871311092
Metallothionein isoform 1R,X97261_r_at,0.5785646991802624,0.5667206810071117,0.7710935314683025,23.30976430976429,0.16019278021544162,0.5785646991802624
IPF1 Insulin promoter factor 1; homeodomain transcription factor,X99894_at,-0.579975510117479,0.5672686979596406,0.7710935314683025,-37.25252525252526,-0.18504119570955652,0.579975510117479
11 beta-hydroxysteroid dehydrogenase type II mRNA,U26726_at,0.578078699852457,0.5678553850762502,0.7710935314683025,35.03703703703701,0.17469955465732362,0.578078699852457
GB DEF = Truncated dopamine D3 receptor mRNA,L20469_s_at,-0.587146854667955,0.5667251007749566,0.7710935314683025,-40.946127946127945,-0.2508248718035157,0.587146854667955
Unknown gene extracted from Human HLA class III region containing NOTCH4 gene; partial sequence; homeobox PBX2 (HPBX) gene; receptor for advanced glycosylation end products (RAGE) gene; and 6 unidentified cds; complete sequence,U89336_cds6_at,-0.5879644894818803,0.5678052699965555,0.7710935314683025,-37.83164983164983,-0.28471059101842794,0.5879644894818803
L-myc gene (L-myc protein) extracted from Human L-myc protein gene,M19720_rna2_at,0.581389514995483,0.5678187511417534,0.7710935314683025,22.83501683501683,0.2060988034955975,0.581389514995483
Unc-18 homologue,D63851_at,-0.5763906700158493,0.5683191040526584,0.7714293398308076,-27.148148148148152,-0.1628731392145821,0.5763906700158493
Mucin (Gb:M57417),HG2149-HT2219_at,-0.5790590746714736,0.5682263311289475,0.7714293398308076,-19.373737373737356,-0.18959260279123863,0.5790590746714736
Alpha-lactalbumin precursor gene extracted from Human alpha-lactalbumin gene,X05153_rna1_at,-0.5775753510125434,0.5684764727922058,0.7714960545470465,-40.9023569023569,-0.17878646871282336,0.5775753510125434
STAT5A Signal transducer and activator of transcription 5A,U43185_s_at,-0.5758494279548321,0.5688041333604794,0.7716498482469913,-108.05387205387206,-0.16513350733327753,0.5758494279548321
KIAA0169 gene; partial cds,D79991_at,-0.5799785183581047,0.5688062775337269,0.7716498482469913,-44.579124579124596,-0.2063849841280277,0.5799785183581047
Follistatin gene,M19481_at,0.5799290621677102,0.5692481225248198,0.7719554623320222,14.959595959595958,0.2122276635800858,0.5799290621677102
RPL18 Ribosomal protein L18,L11566_at,0.5784216657472255,0.5691957209979555,0.7719554623320222,560.0942760942744,0.19690929865282808,0.5784216657472255
